,equipRef,groupRef,navName,siteRef,typeRef,unit,date,mean,std,max,min,sensorrate
152,AHU-04,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU4_PRES_SP,Pa,2020-03-16,400.0,0.0,400.0,400.0,16
153,AHU-04,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU4_PRES_SP,Pa,2020-05-01,400.0,0.0,400.0,400.0,47
154,AHU-04,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU4_SAT,°C,2020-03-16,19.054322333333335,0.5782774937219437,19.388191,18.386585,3
155,AHU-04,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU4_SAT,°C,2020-05-01,20.904524000000002,0.7084446272165549,21.40547,20.403578,2
156,AHU-04,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU4_SAT_SP,°C,2020-03-16,19.345301,0.5774007874163322,19.678673,18.678576,3
157,AHU-04,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU4_SAT_SP,°C,2020-05-01,20.335482,0.0,20.335482,20.335482,1
158,AHU-04,Pharmacy Air Systems,Entering Hot Water Temp,Pharmacy,AHU4_HWRT,°C,2020-03-16,16.988417,1.675088024464686,20.666357,13.529904,23
159,AHU-04,Pharmacy Air Systems,Entering Hot Water Temp,Pharmacy,AHU4_HWRT,°C,2020-05-01,16.65166821875,1.3402620679848478,19.030474,14.022448,32
160,AHU-04,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU4_HCV,%,2020-03-16,15.52993975,7.923123868204189,25.698296,7.12291,4
161,AHU-04,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU4_HCV,%,2020-05-01,10.371887,4.20606526432383,16.396507,6.333946,5
162,AHU-04,Pharmacy Air Systems,Leaving Hot Water Temp,Pharmacy,AHU4_HWST,°C,2020-03-16,29.93085713114753,0.693092719340914,31.645594,28.631001,61
163,AHU-04,Pharmacy Air Systems,Leaving Hot Water Temp,Pharmacy,AHU4_HWST,°C,2020-05-01,29.381518942528743,1.5818286730670186,32.493427,25.48003,87
164,AHU-04,Pharmacy Air Systems,Zone Humidity,Pharmacy,AHU4_AVG_RH,%RH,2020-03-16,44.6143116875,1.040260261212083,46.522297,42.736477,16
165,AHU-04,Pharmacy Air Systems,Zone Humidity,Pharmacy,AHU4_AVG_RH,%RH,2020-05-01,45.01652271134023,1.172988939280715,47.668411,42.886517,97
166,AHU-04,Pharmacy Air Systems,Zone Relative Humidity Sp,Pharmacy,AHU4_AVG_RH_SP,%RH,2020-03-16,45.0,0.0,45.0,45.0,16
167,AHU-04,Pharmacy Air Systems,Zone Relative Humidity Sp,Pharmacy,AHU4_AVG_RH_SP,%RH,2020-05-01,45.0,0.0,45.0,45.0,47
168,AHU-04,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU4_AVG_RT_SP,°C,2020-03-16,21.5,0.0,21.5,21.5,16
169,AHU-04,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU4_AVG_RT_SP,°C,2020-05-01,21.5,0.0,21.5,21.5,47
170,AHU-04 SF,Pharmacy Air Systems,AHU4_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU4_SF_VFD_PWR(AT)_DAILY_TL,Pa,2020-03-16,21619.625,0.0,21619.625,21619.625,1
171,AHU-04 SF,Pharmacy Air Systems,AHU4_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU4_SF_VFD_PWR(AT)_DAILY_TL,_,2020-05-01,32053.009766,0.0,32053.009766,32053.009766,1
172,AHU-04 SF,Pharmacy Air Systems,AHU4_SF_VFD_TSP(Pa),Pharmacy,AHU4_SF_VFD_TSP(Pa),Pa,2020-03-16,1216.30859375,8.725000562708825,1235.46875,1195.46875,32
173,AHU-04 SF,Pharmacy Air Systems,AHU4_SF_VFD_TSP(Pa),Pharmacy,AHU4_SF_VFD_TSP(Pa),Pa,2020-05-01,995.7269756105263,5.863460281173455,1005.937561,978.28125,95
174,AHU-04 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU4_SF_VFD_FLOW(L/S),L/s,2020-03-16,7048.168991,13.876631948687786,7084.597656,7026.619141,32
175,AHU-04 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU4_SF_VFD_FLOW(L/S),L/s,2020-05-01,5804.840887168423,13.211863546874532,5840.447754,5775.405273,95
176,AHU-04 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU4_SF_VFD_HZ_FB,Hz,2020-03-16,73.36685200000005,0.0,73.366852,73.366852,32
177,AHU-04 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU4_SF_VFD_HZ_FB,Hz,2020-05-01,63.92034834736848,0.0628405217732947,64.016663,63.816666,95
178,AHU-04 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU4_SF_VFD_PWR(kWh),kWh,2020-03-16,21779.76562496875,29.267218811690388,21828.080078,21731.371094,32
179,AHU-04 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU4_SF_VFD_PWR(kWh),kWh,2020-05-01,32097.107195747365,60.7700914416072,32200.853516,31993.673828,95
180,AHU-04 SF,Pharmacy Air Systems,Power,Pharmacy,AHU4_SF_VFD_INST_PWR(kW),kW,2020-03-16,12.493437531249999,0.09509293724561797,12.66,12.27,32
181,AHU-04 SF,Pharmacy Air Systems,Power,Pharmacy,AHU4_SF_VFD_INST_PWR(kW),kW,2020-05-01,8.816210631578954,0.03638382053268101,8.89,8.72,95
182,AHU-05,Pharmacy Air Systems,AHU5_HCDT,Pharmacy,AHU5_HCDT,°C,2020-03-16,11.525002097435896,0.7135783980793208,12.482175,10.297793,195
183,AHU-05,Pharmacy Air Systems,AHU5_HCDT,Pharmacy,AHU5_HCDT,°C,2020-05-01,15.088946783333338,0.5031849110269971,15.594746,14.583218,120
184,AHU-05,Pharmacy Air Systems,AHU5_LAB_AVG_RT_B_GV,Pharmacy,AHU5_LAB_AVG_RT_B_GV,°C,2020-03-16,20.478666266666668,0.14325617212121416,20.779999,20.189999,30
185,AHU-05,Pharmacy Air Systems,AHU5_LAB_AVG_RT_B_GV,Pharmacy,AHU5_LAB_AVG_RT_B_GV,°C,2020-05-01,20.893020385416676,0.08168122880079398,21.039999,20.699999,96
186,AHU-05,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU5_HILIM_PRES_SP,Pa,2020-03-16,600.0,0.0,600.0,600.0,16
187,AHU-05,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU5_HILIM_PRES_SP,Pa,2020-05-01,600.0,0.0,600.0,600.0,47
188,AHU-05,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU5_PRES_SP,Pa,2020-03-16,370.0,0.0,370.0,370.0,16
189,AHU-05,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU5_PRES_SP,Pa,2020-05-01,370.0,0.0,370.0,370.0,47
190,AHU-05,Pharmacy Air Systems,Discharge Air Static Pressure,Pharmacy,AHU5_PRES,Pa,2020-03-16,369.88164638888907,2.961286720006025,377.756378,362.965759,90
191,AHU-05,Pharmacy Air Systems,Discharge Air Static Pressure,Pharmacy,AHU5_PRES,Pa,2020-05-01,370.44830016513765,3.6550521996841496,379.812744,364.592529,109
192,AHU-05,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU5_SAT,°C,2020-03-16,14.01864292913385,0.5404270009399266,15.501015,13.473966,127
193,AHU-05,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU5_SAT,°C,2020-05-01,18.02887099999999,0.505334237176005,18.529673,17.528069,56
194,AHU-05,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU5_SAT_SP,°C,2020-03-16,14.303109000000005,0.0,14.303109,14.303109,16
195,AHU-05,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU5_SAT_SP,°C,2020-05-01,18.290657000000007,0.0,18.290657,18.290657,47
196,AHU-05,Pharmacy Air Systems,Entering Hot Water Temp,Pharmacy,AHU5_HWRT,°C,2020-03-16,17.27332482117884,2.589398518754315,23.096678,12.209932,1001
197,AHU-05,Pharmacy Air Systems,Entering Hot Water Temp,Pharmacy,AHU5_HWRT,°C,2020-05-01,18.653043281831206,1.620375745154323,24.135721,15.594666,1398
198,AHU-05,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU5_HCV,%,2020-03-16,12.459720672456562,5.691922717123059,25.602859,0.0,403
199,AHU-05,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU5_HCV,%,2020-05-01,12.624330493362839,4.04545742566569,22.526688,1.976631,452
200,AHU-05,Pharmacy Air Systems,Leaving Hot Water Temp,Pharmacy,AHU5_HWST,°C,2020-03-16,29.973395692307694,0.7991774200336648,32.057281,29.044569,26
201,AHU-05,Pharmacy Air Systems,Leaving Hot Water Temp,Pharmacy,AHU5_HWST,°C,2020-05-01,29.423554976470587,1.6113389229670365,32.28648,25.26679,85
202,AHU-05,Pharmacy Air Systems,Zone CO2,Pharmacy,AHU5_AVG_SPACE_CO2,ppm,2020-03-16,457.3481808125,26.136487378774707,518.879761,422.843353,16
203,AHU-05,Pharmacy Air Systems,Zone CO2,Pharmacy,AHU5_MAX_SPACE_CO2,ppm,2020-03-16,476.1216316874999,34.182023997115984,539.322815,428.826813,16
204,AHU-05,Pharmacy Air Systems,Zone CO2 Sp,Pharmacy,AHU5_MAX_SPACE_CO2_SP,ppm,2020-03-16,800.0,0.0,800.0,800.0,16
205,AHU-05,Pharmacy Air Systems,Zone CO2 Sp,Pharmacy,AHU5_MAX_SPACE_CO2_SP,ppm,2020-05-01,800.0,0.0,800.0,800.0,47
206,AHU-05,Pharmacy Air Systems,Zone Co2,Pharmacy,AHU5_AVG_SPACE_CO2,ppm,2020-05-01,416.3618449361701,8.326768666993782,432.681824,403.342773,47
207,AHU-05,Pharmacy Air Systems,Zone Co2,Pharmacy,AHU5_MAX_SPACE_CO2,ppm,2020-05-01,417.3897601276596,8.585750818881278,436.061829,404.003113,47
208,AHU-05,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU5_AVG_RT_SP,°C,2020-03-16,20.5,0.0,20.5,20.5,16
209,AHU-05,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU5_AVG_RT_SP,°C,2020-05-01,20.5,0.0,20.5,20.5,47
210,AHU-05 SF,Pharmacy Air Systems,AHU5_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU5_SF_VFD_PWR(AT)_DAILY_TL,Pa,2020-03-16,0.0,0.0,0.0,0.0,1
211,AHU-05 SF,Pharmacy Air Systems,AHU5_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU5_SF_VFD_PWR(AT)_DAILY_TL,_,2020-05-01,0.0,0.0,0.0,0.0,1
212,AHU-05 SF,Pharmacy Air Systems,AHU5_SF_VFD_TSP(Pa),Pharmacy,AHU5_SF_VFD_TSP(Pa),Pa,2020-03-16,7.96875,0.0,7.96875,7.96875,32
213,AHU-05 SF,Pharmacy Air Systems,AHU5_SF_VFD_TSP(Pa),Pharmacy,AHU5_SF_VFD_TSP(Pa),Pa,2020-05-01,7.96875,0.0,7.96875,7.96875,95
214,AHU-05 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU5_SF_VFD_FLOW(L/S),L/s,2020-03-16,0.0,0.0,0.0,0.0,32
215,AHU-05 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU5_SF_VFD_FLOW(L/S),L/s,2020-05-01,0.0,0.0,0.0,0.0,95
216,AHU-05 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU5_SF_VFD_HZ_FB,Hz,2020-03-16,59.99769999999995,0.0,59.9977,59.9977,32
217,AHU-05 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU5_SF_VFD_HZ_FB,Hz,2020-05-01,59.99769999999992,0.0,59.9977,59.9977,95
218,AHU-05 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU5_SPD_FB,%,2020-03-16,57.73242648387097,0.22683706500612097,58.107681,57.273781,31
219,AHU-05 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU5_SPD_FB,%,2020-05-01,57.52719871874998,0.15369032529827126,57.945835,57.089325,96
220,AHU-05 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU5_SF_VFD_PWR(kWh),kWh,2020-03-16,0.0,0.0,0.0,0.0,32
221,AHU-05 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU5_SF_VFD_PWR(kWh),kWh,2020-05-01,0.0,0.0,0.0,0.0,95
222,AHU-05 SF,Pharmacy Air Systems,Power,Pharmacy,AHU5_SF_VFD_INST_PWR(kW),kW,2020-03-16,0.0,0.0,0.0,0.0,32
223,AHU-05 SF,Pharmacy Air Systems,Power,Pharmacy,AHU5_SF_VFD_INST_PWR(kW),kW,2020-05-01,0.0,0.0,0.0,0.0,95
224,AHU-06,Pharmacy Air Systems,AHU6_HCDT,Pharmacy,AHU6_HCDT,°C,2020-03-16,20.43509125,1.296236590939677,21.943264,18.930473,4
225,AHU-06,Pharmacy Air Systems,AHU6_HCDT,Pharmacy,AHU6_HCDT,°C,2020-05-01,20.3721244,1.5831719059049467,22.876966,17.869051,10
226,AHU-06,Pharmacy Air Systems,AHU6_MIN_OAD_POS,Pharmacy,AHU6_MIN_OAD_POS,%,2020-03-16,11.27427578125,0.2132978087178908,11.629451,10.867612,32
227,AHU-06,Pharmacy Air Systems,AHU6_MIN_OAD_POS,Pharmacy,AHU6_MIN_OAD_POS,%,2020-05-01,25.0,0.0,25.0,25.0,95
228,AHU-06,Pharmacy Air Systems,AHU6_NSB_CLG_SP,Pharmacy,AHU6_NSB_CLG_SP,°C,2020-03-16,25.0,0.0,25.0,25.0,16
229,AHU-06,Pharmacy Air Systems,AHU6_NSB_CLG_SP,Pharmacy,AHU6_NSB_CLG_SP,°C,2020-05-01,25.0,0.0,25.0,25.0,47
230,AHU-06,Pharmacy Air Systems,AHU6_NSB_HTG_SP,Pharmacy,AHU6_NSB_HTG_SP,°C,2020-03-16,18.0,0.0,18.0,18.0,16
231,AHU-06,Pharmacy Air Systems,AHU6_NSB_HTG_SP,Pharmacy,AHU6_NSB_HTG_SP,°C,2020-05-01,18.0,0.0,18.0,18.0,47
232,AHU-06,Pharmacy Air Systems,AHU6_SPACE_DP(MUX),Pharmacy,AHU6_SPACE_DP(MUX),Pa,2020-03-16,9.230477735867447,3.494538994185767,18.314127,-5.748239,2052
233,AHU-06,Pharmacy Air Systems,AHU6_SPACE_DP(MUX),Pharmacy,AHU6_SPACE_DP(MUX),Pa,2020-05-01,10.637260954826461,2.0347967615281717,18.454746,0.643266,2103
234,AHU-06,Pharmacy Air Systems,AHU6_WiFi_Occ,Pharmacy,AHU6_WiFi_Occ,Pa,2020-03-16,36.0,0.0,36.0,36.0,32
235,AHU-06,Pharmacy Air Systems,AHU6_WiFi_Occ,Pharmacy,AHU6_WiFi_Occ,_,2020-05-01,1.1789473684210525,0.5254976844376996,5.0,1.0,95
236,AHU-06,Pharmacy Air Systems,Average Zone Temp,Pharmacy,AHU6_AVG_RT,°C,2020-03-16,20.853435406250007,0.2108043258463619,21.245544,20.743645,32
237,AHU-06,Pharmacy Air Systems,Average Zone Temp,Pharmacy,AHU6_LOWER_RT,°C,2020-03-16,21.4886935,0.7097930798482758,21.990593,20.986794,2
238,AHU-06,Pharmacy Air Systems,Cooling Valve Cmd,Pharmacy,AHU6_CCV,%,2020-03-16,2.581299,0.0,2.581299,2.581299,1
239,AHU-06,Pharmacy Air Systems,Cooling Valve Cmd,Pharmacy,AHU6_CCV,%,2020-05-01,40.27562415384615,32.99554784910642,100.0,1.66333,26
240,AHU-06,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU6_HILIM_PRES_SP,Pa,2020-03-16,300.0,0.0,300.0,300.0,16
241,AHU-06,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU6_HILIM_PRES_SP,Pa,2020-05-01,300.0,0.0,300.0,300.0,47
242,AHU-06,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU6_PRES_SP,Pa,2020-03-16,50.0,0.0,50.0,50.0,16
243,AHU-06,Pharmacy Air Systems,Discharge Air Pressure Sp,Pharmacy,AHU6_PRES_SP,Pa,2020-05-01,50.0,0.0,50.0,50.0,47
244,AHU-06,Pharmacy Air Systems,Discharge Air Static Pressure,Pharmacy,AHU6_PRES,Pa,2020-03-16,9.54348261111111,0.6041132527990182,10.865743,8.440486,90
245,AHU-06,Pharmacy Air Systems,Discharge Air Static Pressure,Pharmacy,AHU6_PRES,Pa,2020-05-01,6.644887694444446,0.1837339379992758,7.824359,6.338785,288
246,AHU-06,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU6_SAT,°C,2020-03-16,20.959754874999994,1.9563701999110483,23.527617,17.599611,32
247,AHU-06,Pharmacy Air Systems,Discharge Air Temp,Pharmacy,AHU6_SAT,°C,2020-05-01,22.520291663157895,1.78660996439576,23.455791,14.661048,95
248,AHU-06,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU6_SAT_SP,°C,2020-03-16,21.416637625,1.7219518042822488,23.75271,18.215601,32
249,AHU-06,Pharmacy Air Systems,Discharge Air Temp Sp,Pharmacy,AHU6_SAT_SP,°C,2020-05-01,16.862080189473684,1.0272552139566766,19.398905,16.0,95
250,AHU-06,Pharmacy Air Systems,Entering Chilled Water Temp,Pharmacy,AHU6_CHWRT,°C,2020-03-16,14.073197125,2.4545144548795585,17.580534,10.566821,8
251,AHU-06,Pharmacy Air Systems,Entering Chilled Water Temp,Pharmacy,AHU6_CHWRT,°C,2020-05-01,15.620812875,3.6898734894925993,21.800467,9.450847,24
252,AHU-06,Pharmacy Air Systems,Entering Hot Water Temp,Pharmacy,AHU6_HWRT,°C,2020-03-16,25.9890975,1.2944207109564514,27.4937,24.485264,4
253,AHU-06,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU6_HCV,%,2020-03-16,0.0,0.0,0.0,0.0,32
254,AHU-06,Pharmacy Air Systems,Heating Valve Cmd,Pharmacy,AHU6_HCV,%,2020-05-01,0.0,0.0,0.0,0.0,95
255,AHU-06,Pharmacy Air Systems,Leaving Chilled Water Temp,Pharmacy,AHU6_CHWST,°C,2020-03-16,12.7636065,1.8798750728982752,15.274178,10.251882,6
256,AHU-06,Pharmacy Air Systems,Leaving Chilled Water Temp,Pharmacy,AHU6_CHWST,°C,2020-05-01,13.489120083333333,3.685154905582421,19.650517,7.3304,24
257,AHU-06,Pharmacy Air Systems,Leaving Hot Water Temp,Pharmacy,AHU6_HWST,°C,2020-03-16,31.716247666666664,1.8756241103196198,34.223961,29.209795,6
258,AHU-06,Pharmacy Air Systems,Mixed Air Damper ,Pharmacy,AHU6_MADFB,%,2020-03-16,20.679199129032256,8.507198926014846,37.798138,9.768574,31
259,AHU-06,Pharmacy Air Systems,Mixed Air Damper ,Pharmacy,AHU6_MADFB,%,2020-05-01,5.299258083333333,16.040828448333386,97.190376,1.938101,96
260,AHU-06,Pharmacy Air Systems,Mixed Air Damper Cmd,Pharmacy,AHU6_MAD,%,2020-03-16,22.380543193548387,8.543586821891497,39.764832,11.344299,31
261,AHU-06,Pharmacy Air Systems,Mixed Air Damper Cmd,Pharmacy,AHU6_MAD,%,2020-05-01,3.070082354166667,15.93569144696546,100.0,0.0,96
262,AHU-06,Pharmacy Air Systems,Mixed Air Temp,Pharmacy,AHU6_MAT,°C,2020-03-16,19.230134714285715,2.1639684204034104,22.234795,16.225033,7
263,AHU-06,Pharmacy Air Systems,Mixed Air Temp,Pharmacy,AHU6_MAT,°C,2020-05-01,17.88589575,2.4300368467502564,21.899616,13.873988,16
264,AHU-06,Pharmacy Air Systems,Return Air Temp,Pharmacy,AHU6_RAT,°C,2020-03-16,21.718525999999997,0.708443213002991,22.219471,21.217581,2
265,AHU-06,Pharmacy Air Systems,Return Air Temp,Pharmacy,AHU6_RAT,°C,2020-05-01,22.699411333333334,1.051010563810214,24.202757,21.196705,6
266,AHU-06,Pharmacy Air Systems,Rm 1101 Wifi Count,Pharmacy,Rm 1101 Wifi Count,omit,2020-05-01,1.1753731343283582,0.49248077468347523,5.0,1.0,268
267,AHU-06,Pharmacy Air Systems,Zone CO2,Pharmacy,AHU6_DUCT_CO2,ppm,2020-03-16,433.47390254838706,6.052533331808448,443.916687,423.503113,31
268,AHU-06,Pharmacy Air Systems,Zone CO2 Sp,Pharmacy,AHU6_DUCT_CO2_SP,ppm,2020-03-16,800.0,0.0,800.0,800.0,31
269,AHU-06,Pharmacy Air Systems,Zone CO2 Sp,Pharmacy,AHU6_DUCT_CO2_SP,ppm,2020-05-01,800.0,0.0,800.0,800.0,96
270,AHU-06,Pharmacy Air Systems,Zone Co2,Pharmacy,AHU6_DUCT_CO2,ppm,2020-05-01,412.6962716041667,5.904697486283228,423.924927,400.0,96
271,AHU-06,Pharmacy Air Systems,Zone Temp,Pharmacy,AHU6_AVG_RT,°C,2020-05-01,23.261107999999982,0.0,23.261108,23.261108,95
272,AHU-06,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU6_AVG_RT_SP,°C,2020-03-16,21.0,0.0,21.0,21.0,32
273,AHU-06,Pharmacy Air Systems,Zone Temp Effective Sp,Pharmacy,AHU6_AVG_RT_SP,°C,2020-05-01,21.0,0.0,21.0,21.0,95
274,AHU-06 SF,Pharmacy Air Systems,AHU6_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU6_SF_VFD_PWR(AT)_DAILY_TL,Pa,2020-03-16,1995.620605,0.0,1995.620605,1995.620605,1
275,AHU-06 SF,Pharmacy Air Systems,AHU6_SF_VFD_PWR(AT)_DAILY_TL,Pharmacy,AHU6_SF_VFD_PWR(AT)_DAILY_TL,_,2020-05-01,2311.758545,0.0,2311.758545,2311.758545,1
276,AHU-06 SF,Pharmacy Air Systems,AHU6_SF_VFD_TSP(Pa),Pharmacy,AHU6_SF_VFD_TSP(Pa),Pa,2020-03-16,747.1044998125001,39.14831700671525,794.6875,689.6875,32
277,AHU-06 SF,Pharmacy Air Systems,AHU6_SF_VFD_TSP(Pa),Pharmacy,AHU6_SF_VFD_TSP(Pa),Pa,2020-05-01,27.929276631578983,5.466373366058725,53.75,26.5625,95
278,AHU-06 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU6_SF_VFD_FLOW(L/S),L/s,2020-03-16,4155.7244415625,11.93464112670844,4184.748047,4137.669922,32
279,AHU-06 SF,Pharmacy Air Systems,Discharge Air Flow,Pharmacy,AHU6_SF_VFD_FLOW(L/S),L/s,2020-05-01,32.670690273684215,156.67106129911028,786.47821,0.0,95
280,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Cmd,Pharmacy,AHU6_SPD,%,2020-03-16,100.0,0.0,100.0,100.0,1
281,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Cmd,Pharmacy,AHU6_SPD,%,2020-05-01,15.0,21.213203435596427,30.0,0.0,2
282,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU6_SF_VFD_HZ_FB,Hz,2020-03-16,71.53029918750002,1.1605725101820035,73.133522,70.133339,32
283,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU6_SF_VFD_HZ_FB,Hz,2020-05-01,15.0,0.0,15.0,15.0,95
284,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU6_SPD_FB,%,2020-03-16,97.51918735483872,0.20665656308096392,98.035042,97.089798,31
285,AHU-06 SF,Pharmacy Air Systems,Discharge Fan Speed Feedback,Pharmacy,AHU6_SPD_FB,%,2020-05-01,1.0871065,5.243076578415738,26.76609,0.0,96
286,AHU-06 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU6_SF_VFD_PWR(kWh),kWh,2020-03-16,2018.2484359374998,10.380689315080128,2035.786133,2001.460327,32
287,AHU-06 SF,Pharmacy Air Systems,Energy,Pharmacy,AHU6_SF_VFD_PWR(kWh),kWh,2020-05-01,2312.338548442106,0.7965272306220461,2313.415771,2310.948486,95
288,AHU-06 SF,Pharmacy Air Systems,Power,Pharmacy,AHU6_SF_VFD_INST_PWR(kW),kW,2020-03-16,4.430937500000001,0.1798450834253141,4.71,4.21,32
289,AHU-06 SF,Pharmacy Air Systems,Power,Pharmacy,AHU6_SF_VFD_INST_PWR(kW),kW,2020-05-01,0.10484210526315789,0.057940966984467775,0.45,0.0,95
290,AHU-07,Pharmacy Air Systems,AHU7_HCDT,Pharmacy,AHU7_HCDT,°C,2020-03-16,22.244231666666664,1.676536476159855,24.706795,19.674109,9
291,AHU-07,Pharmacy Air Systems,AHU7_MIN_OAD_POS,Pharmacy,AHU7_MIN_OAD_POS,%,2020-03-16,11.796452937500003,0.3907057117754947,12.428482,10.926198,32
292,AHU-07,Pharmacy Air Systems,AHU7_MIN_OAD_POS,Pharmacy,AHU7_MIN_OAD_POS,%,2020-05-01,25.0,0.0,25.0,25.0,95
293,AHU-07,Pharmacy Air Systems,AHU7_NSB_CLG_SP,Pharmacy,AHU7_NSB_CLG_SP,°C,2020-03-16,25.0,0.0,25.0,25.0,16
294,AHU-07,Pharmacy Air Systems,AHU7_NSB_CLG_SP,Pharmacy,AHU7_NSB_CLG_SP,°C,2020-05-01,25.0,0.0,25.0,25.0,47
295,AHU-07,Pharmacy Air Systems,AHU7_SPACE_DP,Pharmacy,AHU7_SPACE_DP,Pa,2020-03-16,5.309238477272727,1.3637431067395875,9.08816,2.930526,44
296,AHU-07,Pharmacy Air Systems,AHU7_SPACE_DP,Pharmacy,AHU7_SPACE_DP,Pa,2020-05-01,3.872711531468532,0.43312436637610385,5.057582,2.220473,143
297,AHU-07,Pharmacy Air Systems,AHU7_SPACE_DP(MUX),Pharmacy,AHU7_SPACE_DP(MUX),Pa,2020-03-16,4.93595149576271,1.541712155131946,8.754578,1.375783,236
298,AHU-07,Pharmacy Air Systems,AHU7_SPACE_DP(MUX),Pharmacy,AHU7_SPACE_DP(MUX),Pa,2020-05-01,3.795302873239439,0.8150021020880508,5.792697,1.121986,284
299,AHU-07,Pharmacy Air Systems,AHU7_WiFi_Occ,Pharmacy,AHU7_WiFi_Occ,_,2020-05-01,0.2736842105263158,0.49340556153360854,2.0,0.0,95
300,AHU-07,Pharmacy Air Systems,AHU7_WiFi_Occ,Pharmacy,AHU7_WiFi_Occ,°C,2020-03-16,10.0,0.0,10.0,10.0,32
301,AHU-07,Pharmacy Air Systems,Average Zone Temp,Pharmacy,AHU7_AVG_RT,°C,2020-03-16,21.984378906250004,0.3654713194543457,22.689674,21.264973,32
302,AHU-07,Pharmacy Air Systems,Cooling Valve Cmd,Pharmacy,AHU7_CCV,%,2020-03-16,3.981293,0.0,3.981293,3.981293,1
303,AHU-07,Pharmacy Air Systems,Discharge Air Humidity,Pharmacy,AHU7_SAH,%RH,2020-03-16,25.855987499999998,3.537279752575487,28.357222,23.354753,2
304,AHU-07,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU7_HILIM_PRES_SP,Pa,2020-03-16,300.0,0.0,300.0,300.0,16
305,AHU-07,Pharmacy Air Systems,Discharge Air Max Pressure Sp,Pharmacy,AHU7_HILIM_PRES_SP,Pa,2020-05-01,300.0,0.0,300.0,300.0,47
