id,ahu,ahuMode,air,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bmsName,chilled,cmd,co2,connRef,cool,cooling,cur,curConvert,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,feedback,filter,final,flow,groupRef,heat,heating,heatingMode,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,kind,lastSynced,lastTagged,leaving,lifeBAHU1_VAV,lifeBAHU2_VAV,lifePHAHU1_VAV,life_B_AHU2,life_PHAHU2_VAV,lowLim,mixed,mode,motion,navName,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,ptTest,pump,quantityID,return,run,scheduleOcc,sensor,shortName,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,tags,temp,testUnits,tlName,transfer,tz,unit,utilityPoint,valve,vav,vavMode,volume,water,zone,mod
@p:ubcv:r:236cb26f-16ca6ec3 Life Building Unsorted Points ATHLETICS_B_VAV06_RM0057_RT_SP,"","",✓,@p:ubcv:r:236ca3c3-8a514b0e LIFE ATHLETICS_B_VAV06_RM0057 B_AHU_1 CP560009,"",TL2,✓,ATHLETICS_B_VAV06_RM0057_RT_SP,"","","",@p:ubcv:r:236ca3c3-8a514b0e LIFE ATHLETICS_B_VAV06_RM0057 B_AHU_1 CP560009,"","","","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",80898,2018-10-28T17:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:46.988-07:00 Los_Angeles,2019-01-23T16:53:21.076-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp Effective Sp,"",AV6,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,"",✓,"",ATHLETICS_B_VAV06_RM0057_RT_SP_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:17.848Z UTC
@p:ubcv:r:236e3df6-472a265f Life Building Unsorted Points L2_VAV20_RM2000_2200_2600_DP,"","",✓,@p:ubcv:r:236caa97-f16455e0 LIFE L2_VAV20_RM2000_2200_2600 AHU1 CP560133,"",TL5,✓,L2_VAV20_RM2000_2200_2600_DP,"","","",@p:ubcv:r:236caa97-f16455e0 LIFE L2_VAV20_RM2000_2200_2600 AHU1 CP560133,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:35:39-07:00 Los_Angeles,"","","",80275,2018-10-31T07:30:31-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:55.284-07:00 Los_Angeles,2019-01-23T16:52:59.38-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",L2_VAV20_RM2000_2200_2600_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.318Z UTC
@p:ubcv:r:236e3d96-d0732f71 Life Building Unsorted Points PH_AHU1_EF4_SPD,"","",✓,@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"",TL43,✓,PH_AHU1_EF4_SPD,"",✓,"",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,✓,✓,"","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",402627,2018-10-30T18:40:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.546-07:00 Los_Angeles,2019-01-23T16:53:07.484-08:00 Los_Angeles,"","","","","","","","","","",Exhaust Fan Speed Cmd,"",AO1304,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","",✓,"","","",@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"","","",THX_AHU1_EF4_SPD_TL,"",Los_Angeles,%,"","","","","","","",2020-04-09T19:02:18.203Z UTC
@p:ubcv:r:236e3d8e-a52ef5b8 Life Building Unsorted Points G_VAV28_SUBWAY_DMP,"","",✓,@p:ubcv:r:236ca423-e1a3abc6 LIFE G_VAV28_SUBWAY AHU2 CP560061,"",TL6,✓,G_VAV28_SUBWAY_DMP,"",✓,"",@p:ubcv:r:236ca423-e1a3abc6 LIFE G_VAV28_SUBWAY AHU2 CP560061,"","","","","","",✓,"","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:31:50-07:00 Los_Angeles,"","","",80731,2018-10-29T22:33:06-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:42.093-07:00 Los_Angeles,2019-01-23T16:53:22.127-08:00 Los_Angeles,"","","","","",✓,"","","","",Discharge Air Damper Cmd,"",AV16,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-f295c554 (.+_)?VAV.+_DMP(_TL)?,"","","",G_VAV28_SUBWAY_DMP_TL,"",Los_Angeles,%,"","",✓,"","","","",2020-04-09T19:02:18.184Z UTC
@p:ubcv:r:245f3bf8-c32027d3 Life Building Unsorted Points L2_VAV07_RM2108_SAT,"","",✓,@p:ubcv:r:245f3a4b-eabc739e LIFE L2_VAV07_RM2108 AHU2 CP560145,"",TL7,✓,L2_VAV07_RM2108_SAT,"","","",@p:ubcv:r:245f3a4b-eabc739e LIFE L2_VAV07_RM2108 AHU2 CP560145,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:33:41-07:00 Los_Angeles,"","","",54420,2019-04-30T16:15:39-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:57.11-07:00 Los_Angeles,"","","","","","","","","","","",Discharge Air Temp,"",AI1,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,"",✓,"",L2_VAV07_RM2108_SAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.438Z UTC
@p:ubcv:r:236e3bc3-691ee1c3 Life Building Unsorted Points G_VAV23_RM1050_DMP_CL,"","","",@p:ubcv:r:236ca423-f4833af9 LIFE G_VAV23_RM1050 AHU1 CP560041,"",TL92,✓,G_VAV23_RM1050_DMP_CL,"","","",@p:ubcv:r:236ca423-f4833af9 LIFE G_VAV23_RM1050 AHU1 CP560041,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T06:35:02-07:00 Los_Angeles,"","","",42001,2018-10-31T13:19:37-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:52.863-07:00 Los_Angeles,2018-11-28T16:32:33.216-08:00 Los_Angeles,"","","","","","","","","","",G_VAV23_RM1050_DMP_CL,✓,BO6,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV23_RM1050_Dmp_Open_TL*,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.854Z UTC
@p:ubcv:r:236e3f45-05954ea5 Life Building Unsorted Points L2_VAV02_RM2212_DP,"","",✓,@p:ubcv:r:236cab0b-74bbcbd5 LIFE L2_VAV02_RM2212 AHU1 CP560150,"",TL5,✓,L2_VAV02_RM2212_DP,"","","",@p:ubcv:r:236cab0b-74bbcbd5 LIFE L2_VAV02_RM2212 AHU1 CP560150,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:36:27-07:00 Los_Angeles,"","","",80263,2018-10-31T07:32:20-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:31.586-07:00 Los_Angeles,2019-01-23T16:53:05.571-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",L2_VAV02_RM2212_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.489Z UTC
@p:ubcv:r:263b76b8-f1c192ed Life Building Elec Main Meter Energy,"","","","","","","","","","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,"","",✓,"",ok,4100498.75kWh,"","","","",$equipRef $navName,"","",✓,"",✓,"","","",@p:ubcv:r:233e8755-fbe06fb3 Life Building Elec Main Meter,"","","","","","","",@p:ubcv:r:233e8755-ab3c4740 Life Building Utilities,"","","","",✓,"",15min,"",2020-05-12T15:30:00-07:00 Los_Angeles,"","",consumption,328395,2010-12-31T16:00:00-08:00 Los_Angeles,ok,✓,"","",Number,"","","","","","","","","","","","",Energy,"","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_SUB_790.Elec_Energy,✓,"",✓,"","","","","",10393,"","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,109,"","",@p:ubcv:r:23060489-d61f5459 ION DB,✓,"","","","","","","",Los_Angeles,kWh,✓,"","","","","","",2020-05-04T19:39:55.268Z UTC
@p:ubcv:r:245f3bf8-bb8e485b Life Building Unsorted Points L2_VAV07_RM2108_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:245f3a4b-eabc739e LIFE L2_VAV07_RM2108 AHU2 CP560145,"",TL93,✓,L2_VAV07_RM2108_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:245f3a4b-eabc739e LIFE L2_VAV07_RM2108 AHU2 CP560145,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-08T06:20:01-07:00 Los_Angeles,"","","",3409,2019-04-29T06:00:01-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:57.612-07:00 Los_Angeles,"","","","","","","","","","","",L2_VAV07_RM2108_PER_HEAT_CTRL_BV,✓,BV92,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",L2_VAV07_RM2108_PER_HEAT_CTRL_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T18:54:47.936Z UTC
@p:ubcv:r:236e413c-66590d6a Life Building Unsorted Points AMS_B_VAV32_RM0026_SAT,"","",✓,@p:ubcv:r:236cb140-2d30876d LIFE AMS_B_VAV32_RM0026 B_AHU2,"",TL7,✓,AMS_B_VAV32_RM0026_SAT,"","","",@p:ubcv:r:236cb140-2d30876d LIFE AMS_B_VAV32_RM0026 B_AHU2,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:34:35-07:00 Los_Angeles,"","","",80287,2018-10-31T07:44:56-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:58.218-07:00 Los_Angeles,2019-01-23T16:53:27.951-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Temp,"",AI1,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,"",✓,"",AMS_B_VAV32_RM0026_SAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.874Z UTC
@p:ubcv:r:236e3d20-c8e7f283 Life Building Unsorted Points G_VAV06_RM1104_RT_SP,"","",✓,@p:ubcv:r:236ca423-565924c2 LIFE G_VAV06_RM1104 AHU2 CP560056,"",TL2,✓,G_VAV06_RM1104_RT_SP,"","","",@p:ubcv:r:236ca423-565924c2 LIFE G_VAV06_RM1104 AHU2 CP560056,"","","","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:29:17-07:00 Los_Angeles,"","","",80722,2018-10-29T22:08:33-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:30.151-07:00 Los_Angeles,2019-01-23T16:52:50.256-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp Effective Sp,"",AV6,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,"",✓,"",G_VAV06_RM1104_RT_SP_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:18.145Z UTC
@p:ubcv:r:236e3dab-40598586 Life Building Unsorted Points PH_VAV01_RM2201_DP,"","",✓,@p:ubcv:r:236caa97-3feaa36f LIFE PENTHOUSE_VAV01_RM2201 AHU1 CP560102,"",TL5,✓,PH_VAV01_RM2201_DP,"","","",@p:ubcv:r:236caa97-3feaa36f LIFE PENTHOUSE_VAV01_RM2201 AHU1 CP560102,"","","","","","","",✓,"",✓,$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:34:27-07:00 Los_Angeles,"","","",80275,2018-10-31T07:36:05-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:55.751-07:00 Los_Angeles,2019-01-23T16:53:18.526-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Differential Pressure,"",AI5,"","","","","",✓,"","",✓,"","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-247ed83f (.+_)?VAV(_)?\w?\d+\w?(_.+)?_DP(_TL)?,"","","",PH_VAV01_RM2201_DP_TL,"",Los_Angeles,Pa,"","","","","","","",2020-04-09T19:02:18.28Z UTC
@p:ubcv:r:236e3fb6-2f4b8e4c Life Building Unsorted Points B_AHU2_RA_CO2,"","",✓,@p:ubcv:r:236ca830-acfd907b LIFE LIFE_AMS_560400,"",TL4,✓,B_AHU2_RA_CO2,"","",✓,@p:ubcv:r:236ca830-acfd907b LIFE LIFE_AMS_560400,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",53954,2018-10-28T13:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.171-07:00 Los_Angeles,2019-01-23T16:53:27.976-08:00 Los_Angeles,"","","","","","","","","","",Zone Co2,"",AI1304,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",B_AHU2_RA_CO2_TL,"",Los_Angeles,ppm,"","","","","","",✓,2020-04-09T19:02:18.685Z UTC
@p:ubcv:r:236e3d96-736b284e Life Building Unsorted Points PH_AHU2_SF1_S,"","",✓,@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"",TL74,✓,PH_AHU2_SF1_S,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"",✓,"","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T07:00:00-07:00 Los_Angeles,"","","",727,2018-10-27T23:00:00-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:25.662-07:00 Los_Angeles,2019-01-23T16:53:03.744-08:00 Los_Angeles,"","","","","","","","","","",Discharge Fan Run Status,"",BI3101,"","","","","",✓,"","","",✓,"","","",✓,"",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-5568e722 .+_SF(\d+)?(_(S|N)\d_\d+)?_F?S(_BV)?(_TL)?,"","","",THX_AHU2_SF1_S_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.088Z UTC
@p:ubcv:r:236cb30c-66928f5b Life Building Unsorted Points G_VAV21_RM1321_DMP,"","",✓,@p:ubcv:r:236ca423-9b59cb25 LIFE G_VAV21_RM1321 AHU1 CP560031,"",TL6,✓,G_VAV21_RM1321_DMP,"",✓,"",@p:ubcv:r:236ca423-9b59cb25 LIFE G_VAV21_RM1321 AHU1 CP560031,"","","","","","",✓,"","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:29:46-07:00 Los_Angeles,"","","",80902,2018-10-28T17:18:43-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:53.277-07:00 Los_Angeles,2019-01-23T16:53:05.576-08:00 Los_Angeles,"","","",✓,"","","","","","",Discharge Air Damper Cmd,"",AV16,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-f295c554 (.+_)?VAV.+_DMP(_TL)?,"","","",G_VAV21_RM1321_DMP_TL,"",Los_Angeles,%,"","",✓,"","","","",2020-04-09T19:02:17.906Z UTC
@p:ubcv:r:236e3d95-cc43e361 Life Building Unsorted Points PH_AHU2_OAD_FB,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"",TL23,✓,PH_AHU2_OAD_FB,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",402630,2018-10-30T18:34:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.681-07:00 Los_Angeles,2019-01-23T16:53:08.141-08:00 Los_Angeles,"","","","","","","","","","",PH_AHU2_OAD_FB,✓,AI3502,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_AHU2_OAD_S_TL,"",Los_Angeles,%,"","","","","","","",2020-04-09T19:02:18.211Z UTC
@p:ubcv:r:236e3b71-cb270d0a Life Building Unsorted Points G_VAV01_RM1310_CO2_AV,"","","",@p:ubcv:r:236ca423-6509cff4 LIFE G_VAV01_RM1310 AHU1 CP560038,"",TL11,✓,G_VAV01_RM1310_CO2_AV,"","","",@p:ubcv:r:236ca423-6509cff4 LIFE G_VAV01_RM1310 AHU1 CP560038,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:46-07:00 Los_Angeles,"","","",80283,2018-10-31T07:58:25-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:47.83-07:00 Los_Angeles,2019-01-23T16:53:02.166-08:00 Los_Angeles,"","","","","","","","","","",G_VAV01_RM1310_CO2_AV,✓,AV41,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV01_RM1310_CO2_TL,"",Los_Angeles,ppm,"","","","","","","",2020-04-09T19:02:17.98Z UTC
@p:ubcv:r:24c898c4-0a9a4e56 Life Building Unsorted Points THX_P_A2_SPD,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"",TL130,✓,THX_P_A2_SPD,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",28089,2019-07-22T09:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.66-07:00 Los_Angeles,"","","","","","","","","","","",THX_P_A2_SPD,✓,AO1803,"","","","","",✓,"","","","","","","","","","",THX_P_A2_SPD,@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_P_A2_SPD_TL,"",Los_Angeles,%,"","","","","","","",2020-04-09T19:02:18.575Z UTC
@p:ubcv:r:236e40fb-f8358f9a Life Building Unsorted Points AMS_B_VAV28_RM0023A_DMP,"","",✓,@p:ubcv:r:236cb140-0f9102e0 LIFE AMS_B_VAV28_RM0023A B_AHU2,"",TL6,✓,AMS_B_VAV28_RM0023A_DMP,"",✓,"",@p:ubcv:r:236cb140-0f9102e0 LIFE AMS_B_VAV28_RM0023A B_AHU2,"","","","","","",✓,"","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:35:39-07:00 Los_Angeles,"","","",80270,2018-10-31T07:55:59-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:29.794-07:00 Los_Angeles,2019-01-23T16:53:13.236-08:00 Los_Angeles,"","",✓,"","","","","","","",Discharge Air Damper Cmd,"",AV16,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-f295c554 (.+_)?VAV.+_DMP(_TL)?,"","","",AMS_B_VAV28_RM0023A_DMP_TL,"",Los_Angeles,%,"","",✓,"","","","",2020-04-09T19:02:18.839Z UTC
@p:ubcv:r:236e3b54-17439fe8 Life Building Unsorted Points G_VAV01A_RM1318_FLW,"","",✓,@p:ubcv:r:236ca423-48669b24 LIFE G_VAV01A_RM1318 AHU1 CP560037,"",TL3,✓,G_VAV01A_RM1318_FLW,"","","",@p:ubcv:r:236ca423-48669b24 LIFE G_VAV01A_RM1318 AHU1 CP560037,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:32:50-07:00 Los_Angeles,"","","",80729,2018-10-29T21:59:55-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:54.521-07:00 Los_Angeles,2019-01-23T16:53:08.073-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"",AV18,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV01A_RM1318_FLW_TL,"",Los_Angeles,_,"","","","","","","",2020-04-09T19:15:20.504Z UTC
@p:ubcv:r:236e3c8b-8d58c999 Life Building Unsorted Points G_VAV12_RM1031_1030A_B_MO_OCC,"","","",@p:ubcv:r:236ca423-6e1aba50 LIFE G_VAV12_RM1031_1030A_B AHU2 CP560049,"",TL14,✓,G_VAV12_RM1031_1030A_B_MO_OCC,"","","",@p:ubcv:r:236ca423-6e1aba50 LIFE G_VAV12_RM1031_1030A_B AHU2 CP560049,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-03-05T17:35:29-08:00 Los_Angeles,"","","",304,2018-10-31T12:35:54-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:40:48.128-07:00 Los_Angeles,2018-11-28T16:32:49.331-08:00 Los_Angeles,"","","","","","","","","","",Occupancy Sensor,"",BV2,✓,"","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-88249056 .+_OCC(_BV)?(_TL)?,"","","",G_VAV12_RM1031_1030A_B_MO_OCC_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.858Z UTC
